id,price_doc
30984,5300936.0
30985,3930979.0
30986,9450632.0
30987,8436486.0
30988,5891212.5
30989,8120584.0
30990,11340682.0
30991,8955446.0
30992,3095737.25
30993,7598555.5
30994,6420446.0
30995,6719102.0
30996,5753134.0
30997,6948751.5
30998,6972509.5
30999,6638127.5
31000,8291191.5
31001,6372014.0
31002,8677022.0
31003,8506968.0
31004,4796804.0
31005,2972751.25
31006,6973741.0
31007,5996689.0
31008,5233587.0
31009,7078559.5
31010,6537665.0
31011,4408198.5
31012,5463392.0
31013,6966844.0
31014,10159558.0
31015,7788564.0
31016,4083587.25
31017,9077128.0
31018,5886820.0
31019,4641345.5
31020,7630191.5
31021,11542784.0
31022,19997248.0
31023,9341128.0
31024,5339804.0
31025,6305129.0
31026,6526218.0
31027,4459158.5
31028,5319646.5
31029,8783298.0
31030,6955191.0
31031,9525452.0
31032,9640012.0
31033,9008966.0
31034,7411395.5
31035,9387558.0
31036,6594100.0
31037,25593436.0
31038,4454731.5
31039,7915963.5
31040,5439652.5
31041,4454731.5
31042,4358290.5
31043,6433915.5
31044,8342156.5
31045,6693195.0
31046,12695230.0
31047,8542074.0
31048,6300358.5
31049,6647804.5
31050,7301206.0
31051,6608688.5
31052,4229791.0
31053,16181686.0
31054,6641622.5
31055,5351169.5
31056,11724800.0
31057,5360060.5
31058,7701288.5
31059,2777890.25
31060,7017124.5
31061,6677846.0
31062,6505409.0
31063,4068165.0
31064,5632035.5
31065,9123524.0
31066,4922093.0
31067,8438826.0
31068,4230375.0
31069,4762753.0
31070,4665053.5
31071,3842593.25
31072,7341454.5
31073,2417047.25
31074,6668647.0
31075,6845507.5
31076,7167655.5
31077,5680483.5
31078,4261291.0
31079,5501949.0
31080,6452655.0
31081,3111959.75
31082,10456522.0
31083,5244230.0
31084,9077128.0
31085,12336384.0
31086,4067772.75
31087,5388855.0
31088,6853025.5
31089,6122880.0
31090,30211094.0
31091,4003309.0
31092,7009030.0
31093,5816078.0
31094,6759943.5
31095,5446905.5
31096,21528230.0
31097,10883468.0
31098,9400160.0
31099,14578222.0
31100,4570201.5
31101,4481315.0
31102,6002727.0
31103,10541808.0
31104,5384454.0
31105,7626494.0
31106,4283809.5
31107,13274110.0
31108,6564771.0
31109,5553079.0
31110,8960314.0
31111,9836188.0
31112,5702129.5
31113,3593680.25
31114,5016304.5
31115,5559666.5
31116,5802848.0
31117,6715946.5
31118,4265870.0
31119,3441678.25
31120,5602153.0
31121,5452680.5
31122,6191709.5
31123,4722517.0
31124,5717268.5
31125,14228610.0
31126,17717244.0
31127,5870389.0
31128,5805683.0
31129,5550362.5
31130,12371792.0
31131,7084351.5
31132,10403456.0
31133,9893228.0
31134,6619332.5
31135,10017600.0
31136,8205380.5
31137,5282467.5
31138,6198802.0
31139,4304571.5
31140,7242750.0
31141,7274111.5
31142,9077128.0
31143,5417895.5
31144,4222167.5
31145,5914596.0
31146,5685542.0
31147,10936156.0
31148,6117609.0
31149,2417047.25
31150,8193651.5
31151,5976169.5
31152,8376368.5
31153,5426585.5
31154,13166458.0
31155,6445036.0
31156,8502664.0
31157,4720252.0
31158,9360800.0
31159,6294354.0
31160,5561683.0
31161,3970891.75
31162,4756165.5
31163,6741717.5
31164,5428870.0
31165,5879067.0
31166,5746546.5
31167,7376265.0
31168,11115688.0
31169,7800588.5
31170,5921833.5
31171,10731154.0
31172,5487016.5
31173,9104754.0
31174,8641382.0
31175,12631026.0
31176,4738408.5
31177,7908972.5
31178,4394790.0
31179,4974083.5
31180,4193244.0
31181,8958408.0
31182,5859670.5
31183,8332143.5
31184,5945792.5
31185,4796804.0
31186,8416890.0
31187,3519067.75
31188,4454512.0
31189,4888797.0
31190,7324559.0
31191,11850818.0
31192,4236034.0
31193,5593211.5
31194,13610678.0
31195,8457032.0
31196,5479085.0
31197,13131652.0
31198,6532650.5
31199,6452655.0
31200,10562298.0
31201,4591299.5
31202,3967607.75
31203,6662119.0
31204,4020050.0
31205,7626173.5
31206,5801479.0
31207,4236962.5
31208,5145628.0
31209,3994829.5
31210,5593211.5
31211,6782568.0
31212,5028541.5
31213,9477740.0
31214,6541940.5
31215,4478027.0
31216,5300936.0
31217,7214579.0
31218,8209121.0
31219,3707000.25
31220,6705396.0
31221,4245682.5
31222,6616835.0
31223,9156990.0
31224,6614825.5
31225,13696356.0
31226,6641622.5
31227,9040174.0
31228,11303702.0
31229,4232892.5
31230,5767283.0
31231,4699381.0
31232,6874851.0
31233,6414326.5
31234,5894054.0
31235,5553079.0
31236,5850210.5
31237,10440300.0
31238,6452655.0
31239,12386392.0
31240,6634850.5
31241,6349600.5
31242,7308036.0
31243,4207693.0
31244,7207581.0
31245,7106790.5
31246,9184758.0
31247,5565600.5
31248,6295196.0
31249,9341128.0
31250,5886116.0
31251,7002032.0
31252,6662119.0
31253,8192156.0
31254,6191709.5
31255,10946630.0
31256,6208572.5
31257,5295545.0
31258,9048894.0
31259,9318370.0
31260,7027568.5
31261,20347998.0
31262,5300936.0
31263,5860554.5
31264,4297984.0
31265,9077218.0
31266,7334835.5
31267,4021376.25
31268,4437596.0
31269,8085278.5
31270,4499549.0
31271,5198523.5
31272,13296010.0
31273,7232566.0
31274,5792514.0
31275,6073005.5
31276,6618080.5
31277,5747681.5
31278,12722946.0
31279,12702228.0
31280,8315187.0
31281,6724080.0
31282,11542784.0
31283,6372014.0
31284,4437706.0
31285,4927276.0
31286,7784321.5
31287,9450632.0
31288,4124548.0
31289,9433914.0
31290,5643377.0
31291,6582005.0
31292,3987678.75
31293,6929629.0
31294,4297984.0
31295,17543378.0
31296,9136256.0
31297,7766712.0
31298,3713319.75
31299,9341128.0
31300,6801348.0
31301,6427956.0
31302,5378736.0
31303,8482474.0
31304,7015470.5
31305,10652256.0
31306,3290661.25
31307,6124607.0
31308,7956463.5
31309,9283380.0
31310,49335912.0
31311,5799604.5
31312,5792101.0
31313,10437564.0
31314,6452655.0
31315,9405542.0
31316,11893182.0
31317,16242812.0
31318,9577804.0
31319,6541940.5
31320,6131088.5
31321,7236829.0
31322,10186734.0
31323,7923249.5
31324,6866545.5
31325,5511920.0
31326,5567415.5
31327,7732835.5
31328,13413968.0
31329,5550362.5
31330,9490414.0
31331,8555380.0
31332,5738320.0
31333,5520214.0
31334,4431008.5
31335,7005102.5
31336,7289066.5
31337,7175739.5
31338,4991514.5
31339,5235470.0
31340,7226073.0
31341,9341128.0
31342,5356837.0
31343,4037531.5
31344,4395481.5
31345,5163855.5
31346,4142520.25
31347,8414382.0
31348,10539526.0
31349,11209840.0
31350,3570870.25
31351,5665191.0
31352,8521650.0
31353,4815148.0
31354,7503358.0
31355,8774016.0
31356,4514536.5
31357,5705955.0
31358,3186572.25
31359,6237006.0
31360,8152995.5
31361,5303523.5
31362,9405542.0
31363,5487016.5
31364,3222825.25
31365,4051943.5
31366,7702355.0
31367,7628082.0
31368,6355514.5
31369,4604086.0
31370,8588406.0
31371,9245338.0
31372,6486721.5
31373,5804061.0
31374,6840025.5
31375,5698244.5
31376,6452655.0
31377,9143372.0
31378,6259183.0
31379,30312310.0
31380,4420850.5
31381,7294834.5
31382,5228079.5
31383,7719434.5
31384,23409518.0
31385,14187516.0
31386,8278488.0
31387,11604828.0
31388,5308111.5
31389,4530695.5
31390,7685815.0
31391,5426585.5
31392,10181136.0
31393,8548790.0
31394,6018793.5
31395,4338114.5
31396,9781146.0
31397,7734482.5
31398,3906712.0
31399,11187026.0
31400,4343389.0
31401,11239108.0
31402,9212676.0
31403,5616943.0
31404,5263218.0
31405,4358290.5
31406,5666631.0
31407,3962919.5
31408,6669117.0
31409,4639773.0
31410,10593266.0
31411,7984272.5
31412,9932546.0
31413,7567104.5
31414,4871076.0
31415,12500800.0
31416,6209991.0
31417,4961470.5
31418,7719073.5
31419,9330298.0
31420,9969708.0
31421,7196187.5
31422,6979866.0
31423,7229671.5
31424,14963708.0
31425,5421102.5
31426,5222596.5
31427,10930868.0
31428,8098478.0
31429,12726844.0
31430,4738408.5
31431,5159175.0
31432,5326063.5
31433,5791800.5
31434,4304571.5
31435,10429986.0
31436,9040174.0
31437,11724800.0
31438,7295599.0
31439,13657214.0
31440,6086747.0
31441,6078097.0
31442,6846479.0
31443,9995260.0
31444,4364437.5
31445,8608972.0
31446,10612820.0
31447,6187976.5
31448,8525256.0
31449,8889408.0
31450,6169589.0
31451,8360685.5
31452,10225696.0
31453,3937346.5
31454,5374341.0
31455,6955597.0
31456,5632035.5
31457,6133241.0
31458,16538848.0
31459,7646496.0
31460,5616943.0
31461,5390520.0
31462,4044601.25
31463,5135660.0
31464,7057947.5
31465,5786853.5
31466,42136852.0
31467,3878996.75
31468,12746428.0
31469,5376240.0
31470,5559666.5
31471,11630296.0
31472,3193159.75
31473,7411281.5
31474,4754571.0
31475,7110073.0
31476,17624968.0
31477,6748236.5
31478,5279347.5
31479,6208049.5
31480,8207114.0
31481,7684150.0
31482,8963482.0
31483,9268814.0
31484,6925645.5
31485,3316094.0
31486,3185414.75
31487,5520269.5
31488,13436278.0
31489,8833594.0
31490,4499016.5
31491,5090817.0
31492,8277645.0
31493,10786508.0
31494,5861775.5
31495,6050240.5
31496,9287034.0
31497,4654744.5
31498,5743870.5
31499,10111064.0
31500,9192868.0
31501,8923240.0
31502,9135110.0
31503,5645035.5
31504,8476518.0
31505,18609788.0
31506,7661207.0
31507,6388279.5
31508,6285258.0
31509,5674463.0
31510,6386413.0
31511,5541032.0
31512,5777602.5
31513,22357996.0
31514,23975492.0
31515,2594185.5
31516,13986194.0
31517,5626054.0
31518,7827630.0
31519,5861632.5
31520,6473614.5
31521,5453766.0
31522,4124548.0
31523,6997555.0
31524,7766033.0
31525,11010948.0
31526,5746546.5
31527,7443217.0
31528,5565891.0
31529,5902955.0
31530,6813905.5
31531,8178153.0
31532,5739548.5
31533,12870834.0
31534,7446380.5
31535,9596390.0
31536,7804188.0
31537,4849442.5
31538,5038974.5
31539,3713319.75
31540,9077128.0
31541,3309421.75
31542,5603824.5
31543,4074752.5
31544,5611576.5
31545,7234022.0
31546,11724800.0
31547,6367350.0
31548,6274526.5
31549,5886116.0
31550,5509803.5
31551,5729189.5
31552,7396886.0
31553,6127146.5
31554,7317059.0
31555,3933805.25
31556,7734482.5
31557,5983645.0
31558,9450632.0
31559,3261759.25
31560,7854718.0
31561,6475460.0
31562,27224892.0
31563,4542942.0
31564,9479540.0
31565,8960314.0
31566,5927291.5
31567,18728152.0
31568,8172302.5
31569,6903780.5
31570,6554120.0
31571,6052999.5
31572,3925360.0
31573,5612183.0
31574,10673578.0
31575,5250770.5
31576,7411548.0
31577,5149619.5
31578,7902011.5
31579,5559666.5
31580,6744519.5
31581,5753908.0
31582,7064972.0
31583,7740934.0
31584,4424058.5
31585,6541940.5
31586,11892322.0
31587,12258290.0
31588,8560566.0
31589,3557178.75
31590,6091564.5
31591,6404441.5
31592,7261401.0
31593,7922399.0
31594,7564565.5
31595,6309382.5
31596,3713319.75
31597,5739286.5
31598,3636209.75
31599,7081152.0
31600,7485634.0
31601,14850066.0
31602,5153482.5
31603,10334908.0
31604,5250358.0
31605,5616943.0
31606,6354796.5
31607,6693951.0
31608,5153482.5
31609,5865292.0
31610,8082063.5
31611,5125276.5
31612,5584966.0
31613,4731116.0
31614,14639416.0
31615,9156990.0
31616,13228816.0
31617,4356595.5
31618,7113104.0
31619,8210815.0
31620,4709624.0
31621,6159838.5
31622,34252096.0
31623,9989574.0
31624,4454512.0
31625,9451998.0
31626,5871424.0
31627,6554068.0
31628,10538498.0
31629,10263656.0
31630,4088231.5
31631,5902074.5
31632,14732390.0
31633,5374835.5
31634,7482101.0
31635,11723956.0
31636,5815484.0
31637,5403099.5
31638,8208383.0
31639,4103547.25
31640,10145992.0
31641,3997861.0
31642,4020421.25
31643,6191709.5
31644,9226136.0
31645,5623361.5
31646,7677301.5
31647,5607386.0
31648,11608316.0
31649,5454371.0
31650,6305379.5
31651,10385886.0
31652,5858704.0
31653,5304126.5
31654,6409375.5
31655,4379858.0
31656,22913550.0
31657,7439573.0
31658,4709624.0
31659,7052576.5
31660,5456965.0
31661,5332462.5
31662,6710318.0
31663,4288680.0
31664,3781140.0
31665,4796804.0
31666,5255617.0
31667,8226316.5
31668,8121674.5
31669,9601080.0
31670,6984418.5
31671,5726642.5
31672,7369778.0
31673,8600858.0
31674,8538892.0
31675,6950698.5
31676,7214899.5
31677,4738408.5
31678,4578531.5
31679,8670566.0
31680,6708418.0
31681,6612193.5
31682,4391962.5
31683,6541940.5
31684,5244230.0
31685,4074752.5
31686,11830716.0
31687,9612350.0
31688,9405542.0
31689,3984972.75
31690,7630948.0
31691,3945013.25
31692,5432960.0
31693,6029833.0
31694,10163356.0
31695,6724080.0
31696,3969507.0
31697,5238977.5
31698,3969507.0
31699,5699664.5
31700,3751261.5
31701,8261866.0
31702,6201090.0
31703,8485776.0
31704,5702424.0
31705,10680396.0
31706,5616529.5
31707,12310088.0
31708,7683236.5
31709,5394722.0
31710,10544060.0
31711,7549953.0
31712,8021154.5
31713,5617201.5
31714,4956199.0
31715,4933445.0
31716,5935055.0
31717,10305480.0
31718,5328689.0
31719,6245012.5
31720,5848573.0
31721,4713525.0
31722,6191709.5
31723,6214656.0
31724,6694848.5
31725,5348951.0
31726,11868822.0
31727,3329375.5
31728,4715204.0
31729,6248442.0
31730,3577457.75
31731,6967302.5
31732,7950235.5
31733,4386704.0
31734,4922093.0
31735,3905891.5
31736,6425541.0
31737,5353934.5
31738,5617201.5
31739,6121476.0
31740,7484294.5
31741,11877370.0
31742,11764158.0
31743,8130902.0
31744,4672677.0
31745,3991909.0
31746,8907732.0
31747,5735316.5
31748,15498702.0
31749,5543775.0
31750,8853954.0
31751,7441375.5
31752,4499549.0
31753,4282556.0
31754,9273026.0
31755,10600436.0
31756,2413525.25
31757,5635655.5
31758,6066802.5
31759,6700311.5
31760,6051899.0
31761,17335818.0
31762,3155792.75
31763,11748474.0
31764,6351085.0
31765,4387798.5
31766,8666262.0
31767,4035355.0
31768,6915867.0
31769,9919366.0
31770,3511757.25
31771,4281761.5
31772,7797779.0
31773,6291433.5
31774,6488505.0
31775,10800102.0
31776,2449796.0
31777,4417019.5
31778,9009384.0
31779,8871494.0
31780,6724080.0
31781,6650640.5
31782,6060549.5
31783,3886115.75
31784,5702005.0
31785,6100269.0
31786,4964706.0
31787,6541940.5
31788,5779178.0
31789,6058486.5
31790,4304571.5
31791,9845498.0
31792,8091566.5
31793,7908389.0
31794,6051010.0
31795,5835984.5
31796,4702145.0
31797,12960360.0
31798,8674932.0
31799,4948127.5
31800,5783651.0
31801,4037531.5
31802,7243986.0
31803,6932516.5
31804,4865534.0
31805,3969507.0
31806,6958278.0
31807,6930797.0
31808,7015300.5
31809,5533499.5
31810,4123942.5
31811,8105549.5
31812,6229257.0
31813,6111352.0
31814,6807237.0
31815,5637347.0
31816,5300547.5
31817,4037531.5
31818,6320851.5
31819,5607534.0
31820,10902040.0
31821,8925430.0
31822,5850071.0
31823,4761218.5
31824,3516820.0
31825,4926542.0
31826,5712036.0
31827,5700990.0
31828,5770171.5
31829,9125854.0
31830,6203659.0
31831,3641818.0
31832,10847480.0
31833,10618442.0
31834,5860228.5
31835,5259727.0
31836,7360232.0
31837,4118527.0
31838,7677363.5
31839,4946383.0
31840,9322188.0
31841,5222151.0
31842,6480575.5
31843,4068165.0
31844,6605195.5
31845,8211702.0
31846,4964706.0
31847,5687376.0
31848,5345265.0
31849,7781891.5
31850,6452655.0
31851,11348740.0
31852,10161882.0
31853,9077128.0
31854,6349600.5
31855,4314501.0
31856,6485227.0
31857,9169422.0
31858,9594870.0
31859,32344360.0
31860,6475039.5
31861,15549078.0
31862,7308036.0
31863,8356459.5
31864,3887003.0
31865,6369563.0
31866,3886518.5
31867,7802794.5
31868,5414449.0
31869,8788100.0
31870,3498220.25
31871,5385815.5
31872,10858290.0
31873,6235931.5
31874,5015034.0
31875,5523103.0
31876,5222151.0
31877,21101724.0
31878,3890947.75
31879,7574781.5
31880,9982506.0
31881,5238621.5
31882,13335014.0
31883,5176839.5
31884,5482823.0
31885,5538830.0
31886,8324212.5
31887,9162830.0
31888,4616663.0
31889,12413564.0
31890,5200579.0
31891,5599854.0
31892,4304571.5
31893,12811886.0
31894,6828561.0
31895,3578850.0
31896,4216286.0
31897,3912705.0
31898,4424058.5
31899,4207565.0
31900,5750129.5
31901,6686187.5
31902,6783146.0
31903,5611116.0
31904,4499549.0
31905,6726005.5
31906,4709624.0
31907,4274469.0
31908,3780666.75
31909,7529078.0
31910,4191983.25
31911,4304571.5
31912,6684844.0
31913,7714115.0
31914,6123185.5
31915,6729805.5
31916,4803391.5
31917,5455576.0
31918,4596519.5
31919,6561225.0
31920,4037559.0
31921,7280048.5
31922,4933822.5
31923,11982510.0
31924,12434254.0
31925,6503002.5
31926,8518106.0
31927,9743560.0
31928,7380333.5
31929,14478808.0
31930,7027309.0
31931,5907534.5
31932,7679964.0
31933,6462515.5
31934,5147031.5
31935,4731342.0
31936,4559921.5
31937,5697516.0
31938,5423815.0
31939,5875191.5
31940,6779971.0
31941,22279786.0
31942,5797778.5
31943,7914071.0
31944,5048130.5
31945,5812347.0
31946,10648858.0
31947,8741908.0
31948,6289922.0
31949,8418398.0
31950,11058350.0
31951,5949476.5
31952,5689495.5
31953,3742717.25
31954,10548970.0
31955,4937158.5
31956,8124148.5
31957,4997823.5
31958,4948733.0
31959,10572006.0
31960,6670063.5
31961,7867382.0
31962,4851928.0
31963,7128994.0
31964,5160327.0
31965,5601705.5
31966,15085414.0
31967,14062832.0
31968,7722974.5
31969,21692948.0
31970,6035236.0
31971,4083587.25
31972,5020866.0
31973,4478027.0
31974,6568877.0
31975,3878219.25
31976,4796804.0
31977,9278402.0
31978,5399974.5
31979,5016225.0
31980,5147251.0
31981,6886329.5
31982,10754390.0
31983,10414098.0
31984,6962882.5
31985,4956396.5
31986,4431008.5
31987,5902894.0
31988,7354861.5
31989,12212908.0
31990,3526910.0
31991,9554684.0
31992,5031870.5
31993,10580752.0
31994,7222673.5
31995,7340692.5
31996,10547940.0
31997,4931615.0
31998,4281056.5
31999,6004387.5
32000,6372014.0
32001,49920104.0
32002,15818600.0
32003,8118504.0
32004,7366543.0
32005,5431336.0
32006,13761246.0
32007,9156990.0
32008,6043243.0
32009,4304571.5
32010,7625025.0
32011,4918414.0
32012,2298524.0
32013,5159175.0
32014,5993607.5
32015,7076282.5
32016,6538415.0
32017,10230328.0
32018,7596575.5
32019,5454464.0
32020,5666898.0
32021,8458446.0
32022,5410405.0
32023,3982557.5
32024,5607534.0
32025,6019241.5
32026,4715204.0
32027,7894353.5
